Player,Nation,Position,Squad,Age,Year of birth,90s Played,Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Passes Blocked,Interceptions,Tkl+Int,Clearances,Errors,Matches
José Luis García Vayá,es ESP,MF,Levante,22,1998,22.4,46,27,10,31,5,16,41,39.0,25,24,5,19,38,84,30,0,Matches
Jesus Vazquez,es ESP,DF,Valencia,18,2003,9.0,24,13,10,8,6,10,22,45.5,12,16,3,13,9,33,19,0,Matches
Kevin Vázquez,es ESP,DF,Celta Vigo,28,1993,14.8,34,24,12,13,9,14,28,50.0,14,20,7,13,36,70,34,0,Matches
Lucas Vázquez,es ESP,DF,Real Madrid,30,1991,20.4,43,22,24,9,10,17,35,48.6,18,25,7,18,20,63,41,1,Matches
Gabriel Veiga,es ESP,MF,Celta Vigo,19,2002,1.2,5,4,0,4,1,3,12,25.0,9,2,0,2,4,9,1,0,Matches
Unai Vencedor Paris,es ESP,MF,Athletic Club,20,2000,26.5,26,11,11,9,6,8,42,19.0,34,31,13,18,19,45,22,0,Matches
Gonzalo Verdú,es ESP,DF,Elche,32,1988,15.5,19,9,15,4,0,8,16,50.0,8,20,14,6,13,32,59,1,Matches
Mikel Vesga,es ESP,MF,Athletic Club,28,1993,15.1,27,14,7,18,2,11,31,35.5,20,16,5,11,20,47,34,2,Matches
Rúben Vezo,pt POR,DF,Levante,27,1994,26.9,41,29,28,12,1,26,41,63.4,15,41,25,16,36,77,105,1,Matches
Aleix Vidal,es ESP,"DF,MF",Espanyol,31,1989,21.1,31,25,17,9,5,19,39,48.7,20,19,6,13,25,56,35,2,Matches
Nacho Vidal,es ESP,DF,Osasuna,26,1995,32.2,83,47,49,25,9,39,77,50.6,38,32,14,18,58,141,79,0,Matches
Dídac Vilà,es ESP,"DF,MF",Espanyol,32,1989,2.3,7,5,2,5,0,4,9,44.4,5,2,1,1,3,10,8,0,Matches
Tonny Vilhena,nl NED,"MF,FW",Espanyol,26,1995,10.3,16,6,7,8,1,7,21,33.3,14,10,2,8,8,24,17,0,Matches
Daniel Villahermosa,es ESP,MF,Espanyol,20,2001,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
Asier Villalibre,es ESP,FW,Athletic Club,23,1997,6.1,4,3,2,1,1,1,2,50.0,1,3,1,2,1,5,7,0,Matches

Gonzalo Villar,es ESP,MF,Getafe,23,1998,3.3,5,3,4,1,0,2,5,40.0,3,4,1,3,1,6,1,0,Matches
Vitolo,es ESP,MF,Getafe,31,1989,2.5,3,2,1,1,1,2,5,40.0,3,3,0,3,1,4,1,0,Matches
Daniel Vivian,es ESP,DF,Athletic Club,22,1999,22.1,32,21,24,7,1,17,24,70.8,7,20,15,5,26,58,107,1,Matches
Šime Vrsaljko,hr CRO,DF,Atlético Madrid,29,1992,10.2,27,17,14,12,1,12,20,60.0,8,10,1,9,12,39,30,0,Matches
Nikola Vukčević,me MNE,MF,Levante,29,1991,1.3,3,2,2,1,0,0,1,0.0,1,2,0,2,2,5,1,0,Matches
Daniel Wass,dk DEN,"DF,FW",Atlético Madrid,32,1989,0.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,Matches
Daniel Wass,dk DEN,MF,Valencia,32,1989,17.6,23,13,6,14,3,8,31,25.8,23,13,2,11,13,36,19,0,Matches
Iñaki Williams,gh GHA,FW,Athletic Club,27,1994,30.9,14,5,1,6,7,5,17,29.4,12,18,3,15,3,17,20,0,Matches
Nico Williams,es ESP,MF,Athletic Club,19,2002,14.9,20,10,6,11,3,10,31,32.3,21,18,2,16,5,25,9,0,Matches
Okay Yokuşlu,tr TUR,"DF,MF",Getafe,27,1994,5.2,9,8,6,2,1,5,5,100.0,0,7,5,2,5,14,17,0,Matches
Okay Yokuşlu,tr TUR,"DF,MF",Celta Vigo,27,1994,1.6,4,1,2,1,1,2,3,66.7,1,2,1,1,2,6,6,0,Matches
Joseba Zaldúa,es ESP,DF,Real Sociedad,29,1992,13.0,31,22,20,8,3,16,22,72.7,6,14,4,10,13,44,35,0,Matches
Oier Zarraga,es ESP,MF,Athletic Club,22,1999,13.0,13,5,4,7,2,3,28,10.7,25,17,10,7,19,32,10,0,Matches
Luca Zidane,fr FRA,GK,Rayo Vallecano,23,1998,7.2,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,1,Matches
Igor Zubeldia,es ESP,DF,Real Sociedad,24,1997,18.3,20,10,12,8,0,12,18,66.7,6,16,6,10,27,47,53,0,Matches
Martín Zubimendi,es ESP,MF,Real Sociedad,22,1999,28.8,52,25,19,30,3,22,44,50.0,22,30,13,17,49,101,48,1,Matches
